App_Id,App_Name,AppStore_Url,Primary_Genre,Content_Rating,Size_Bytes,Required_IOS_Version,Released,Updated,Version,Price,Currency,Free,DeveloperId,Developer,Developer_Url,Developer_Website,Average_User_Rating,Reviews,Current_Version_Score,Current_Version_Reviews
com.cartoongems.texastrivia,Texas Trivia with Honey Dee,https://apps.apple.com/us/app/texas-trivia-with-honey-dee/id1231684864?uo=4,Games,4+,109661184,9.3,2017-07-21T01:09:52Z,2017-08-18T01:14:44Z,1.0.2,0.0,USD,True,969718082,James Rumpf,https://apps.apple.com/us/developer/james-rumpf/id969718082?uo=4,https://honeydee.co/texas-trivia,5.0,6,5.0,6
com.bewe2.app1854,Gimnasio Aramo,https://apps.apple.com/us/app/gimnasio-aramo/id1569637178?uo=4,Lifestyle,4+,33977344,9.0,2021-06-07T07:00:00Z,2021-07-31T23:41:06Z,1.152.1627565529,0.0,USD,True,1569637180,Mauricio Araneda,https://apps.apple.com/us/developer/mauricio-araneda/id1569637180?uo=4,,0.0,0,0.0,0
as.taxcalc,Tax Calculator 2020 LITE,https://apps.apple.com/us/app/tax-calculator-2020-lite/id791583918?uo=4,Business,4+,13588480,12.0,2014-01-09T02:42:24Z,2020-09-22T16:26:46Z,6.3.7,0.0,USD,True,704434198,Vincent Chan,https://apps.apple.com/us/developer/vincent-chan/id704434198?uo=4,http://www.alansally.com/iphone-app-tax-calculator.html,3.34483,29,3.34483,29
Ergole-Informatique.SphinxMobile,SphinxMobile,https://apps.apple.com/us/app/sphinxmobile/id529774369?uo=4,Business,4+,6088704,8.0,2012-09-12T19:27:23Z,2019-04-17T06:59:38Z,1.9.1,0.0,USD,True,529774372,Ergole Informatique,https://apps.apple.com/us/developer/ergole-informatique/id529774372?uo=4,http://www.lesphinx.eu,0.0,0,0.0,0
app.accon.pizzayoli,Pizza Yoli,https://apps.apple.com/us/app/pizza-yoli/id1555869798?uo=4,Food & Drink,12+,15431680,11.0,2021-02-27T08:00:00Z,2021-02-27T22:07:08Z,2.6.9,0.0,USD,True,1555869800,Pizza Yoli,https://apps.apple.com/us/developer/pizza-yoli/id1555869800?uo=4,,0.0,0,0.0,0
com.route.scout,Route Scout - GPS Topo Mapper,https://apps.apple.com/us/app/route-scout-gps-topo-mapper/id1030966878?uo=4,Navigation,4+,34312192,13.4,2015-08-22T00:52:13Z,2021-04-20T01:28:47Z,5.3.04,0.0,USD,True,888786341,Joseph Bartels,https://apps.apple.com/us/developer/joseph-bartels/id888786341?uo=4,,3.9545500000000002,22,3.9545500000000002,22
com.dangodningmobile.dangodning,DG-EXACT,https://apps.apple.com/us/app/dg-exact/id1504318249?uo=4,Utilities,4+,54904832,10.0,2020-06-10T07:00:00Z,2020-11-23T21:55:01Z,1.1.0,0.0,USD,True,1471554758,Casper Sorensen,https://apps.apple.com/us/developer/casper-sorensen/id1471554758?uo=4,,0.0,0,0.0,0
com.therabimbDot.Dot,DOT App Therabimb,https://apps.apple.com/us/app/dot-app-therabimb/id1537795568?uo=4,Health & Fitness,4+,49867776,13.6,2020-11-03T08:00:00Z,2021-09-25T16:20:12Z,2.9.3,0.0,USD,True,1537795570,THERABIMB LIFESCIENCES PRIVATE LIMITED,https://apps.apple.com/us/developer/therabimb-lifesciences-private-limited/id1537795570?uo=4,,0.0,0,0.0,0
com.masterokarate.MasterOKarateAcademy,Master O Karate Academy,https://apps.apple.com/us/app/master-o-karate-academy/id1493007659?uo=4,Health & Fitness,4+,22131712,10.0,2019-12-31T08:00:00Z,2021-08-10T01:47:37Z,6.0.2,0.0,USD,True,1493007658,Herman Ocasio,https://apps.apple.com/us/developer/herman-ocasio/id1493007658?uo=4,http://masterokarate.com,0.0,0,0.0,0
com.tishii24.SimpleClock,Beautiful Clock,https://apps.apple.com/us/app/beautiful-clock/id1563415724?uo=4,Utilities,4+,1451008,14.0,2021-04-17T07:00:00Z,2021-04-17T17:37:08Z,1.0.1,0.0,USD,True,1527374973,Tatsuya Ishii,https://apps.apple.com/us/developer/tatsuya-ishii/id1527374973?uo=4,,0.0,0,0.0,0
com.coffeeincode.postoaki.rede68,Posto Bege,https://apps.apple.com/us/app/posto-bege/id1561622803?uo=4,Utilities,4+,103309312,13.0,2021-04-06T07:00:00Z,2021-05-27T17:02:11Z,3.0.20,0.0,USD,True,1186130596,POSTOAKI DESENVOLVIMENTO TECNOLOGICO LTDA,https://apps.apple.com/us/developer/postoaki-desenvolvimento-tecnologico-ltda/id1186130596?uo=4,http://www.postoaki.com.br,0.0,0,0.0,0
com.coloritbynumbers.color-by-numbers-dinosaurs,Paint by Numbers - Dinosaurs +,https://apps.apple.com/us/app/paint-by-numbers-dinosaurs/id1076086837?mt=12&uo=4,Education,4+,46697705,10.9,2016-06-05T20:09:59Z,2018-01-20T20:36:52Z,2.0,4.99,USD,False,524949406,Kedronic UAB,https://apps.apple.com/us/developer/kedronic-uab/id524949406?mt=12&uo=4,http://kedronic.com/cbn#dinosaurs,0.0,0,0.0,0
ca.chl.app,CHL: Official App,https://apps.apple.com/us/app/chl-official-app/id1479076116?uo=4,Sports,4+,93387776,13.0,2019-10-19T07:00:00Z,2021-09-30T16:07:21Z,21.9.384,0.0,USD,True,1479076115,Canadian Hockey League,https://apps.apple.com/us/developer/canadian-hockey-league/id1479076115?uo=4,http://chl.ca/chlapp,2.78947,19,2.78947,19
com.xdevel.radiomarte,Radio Marte Stereo,https://apps.apple.com/us/app/radio-marte-stereo/id372304752?uo=4,Music,4+,348739584,11.0,2010-05-25T23:52:20Z,2020-11-19T18:28:03Z,7.2,0.0,USD,True,1474217766,Radio Marte srl,https://apps.apple.com/us/developer/radio-marte-srl/id1474217766?uo=4,http://www.radiomarte.it,5.0,1,5.0,1
com.yourcompany.HVACPipeSizer-GasHigh,HVAC Pipe Sizer - Gas High,https://apps.apple.com/us/app/hvac-pipe-sizer-gas-high/id341828523?uo=4,Utilities,4+,18153472,11.0,2009-12-04T03:28:59Z,2020-08-03T20:22:37Z,3.8,4.99,USD,False,317970398,Carmel Software Corporation,https://apps.apple.com/us/developer/carmel-software-corporation/id317970398?uo=4,https://www.carmelsoft.com/iOS_Mobile_Software_HVAC_Pipe_Sizer_GasHigh,5.0,3,5.0,3
com.mobileinteractive.ioptionvolfree,Options Volume with AR,https://apps.apple.com/us/app/options-volume-with-ar/id743059400?uo=4,Finance,4+,59313152,8.0,2013-12-03T04:11:25Z,2018-03-16T19:30:41Z,2.6.0,0.0,USD,True,375537291,Mobile Interactive LLC,https://apps.apple.com/us/developer/mobile-interactive-llc/id375537291?uo=4,,4.12389,226,4.12389,226
com.rs.dealmoneypro,DealmoneyPro Stock trading app,https://apps.apple.com/us/app/dealmoneypro-stock-trading-app/id1528496833?uo=4,Finance,4+,61085696,12.0,2020-09-21T07:00:00Z,2021-08-25T17:57:50Z,1.0.3,0.0,USD,True,1382655611,DEALMONEY SECURITIES PRIVATE LIMITED,https://apps.apple.com/us/developer/dealmoney-securities-private-limited/id1382655611?uo=4,https://www.dealmoneyonline.com/,0.0,0,0.0,0
com.denikin.mariachess,Maria's Chess,https://apps.apple.com/us/app/marias-chess/id1153281043?uo=4,Games,4+,112878592,9.3,2016-11-23T01:19:16Z,2016-12-23T07:19:46Z,1.0.9,0.0,USD,True,980858617,Anton Denikin,https://apps.apple.com/us/developer/anton-denikin/id980858617?uo=4,,0.0,0,0.0,0
org.benchmark.app,Benchmark Fit,https://apps.apple.com/us/app/benchmark-fit/id1484272946?uo=4,Health & Fitness,4+,21990400,10.0,2019-12-08T08:00:00Z,2019-12-31T23:42:03Z,0.9.1,0.0,USD,True,1484272945,Jeremy David,https://apps.apple.com/us/developer/jeremy-david/id1484272945?uo=4,http://benchmarkfitness.fit,5.0,17,5.0,17
com.gorosoft.mojewyzwania,Moje Wyzwania,https://apps.apple.com/us/app/moje-wyzwania/id1510919643?uo=4,Health & Fitness,4+,12848128,8.0,2020-05-05T07:00:00Z,2020-05-05T22:05:08Z,2.0.9,0.99,USD,False,917319365,ZONA ON-LINE SL,https://apps.apple.com/us/developer/zona-on-line-sl/id917319365?uo=4,,0.0,0,0.0,0
com.llx.Friendom,Friendom,https://apps.apple.com/us/app/friendom/id1229164196?uo=4,Social Networking,17+,10506240,11.0,2017-05-11T15:38:21Z,2021-09-20T17:46:47Z,2.0.2,0.0,USD,True,1078549297,WILINK INTERNATIONAL,https://apps.apple.com/us/developer/wilink-international/id1078549297?uo=4,,0.0,0,0.0,0
com.sassysistersonlineboutique,Sassy Sisters Online Boutique,https://apps.apple.com/us/app/sassy-sisters-online-boutique/id1559360637?uo=4,Shopping,4+,103274496,12.0,2021-03-20T07:00:00Z,2021-03-20T17:50:51Z,1.0,0.0,USD,True,1550929304,RAPID ACCELERATION INDIA PRIVATE LIMITED,https://apps.apple.com/us/developer/rapid-acceleration-india-private-limited/id1550929304?uo=4,,5.0,8,5.0,8
com.fresenius.kabi.AmicusRBCXEstimator,Amicus RBCX Estimator,https://apps.apple.com/us/app/amicus-rbcx-estimator/id1227410497?uo=4,Medical,17+,20867072,12.1,2019-09-04T07:00:00Z,2019-09-04T07:00:00Z,1.1.1,0.0,USD,True,1227410496,"Fresenius Kabi USA, LLC",https://apps.apple.com/us/developer/fresenius-kabi-usa-llc/id1227410496?uo=4,https://amicusblue-fresenius-kabi.com,0.0,0,0.0,0
com.hdmobile.gardendecoration,Garden Decoration Game,https://apps.apple.com/us/app/garden-decoration-game/id1485416829?uo=4,Games,4+,73190400,9.0,2019-11-04T08:00:00Z,2019-11-05T00:44:50Z,1.0,0.0,USD,True,1506399558,ibrahim Gozukucuk,https://apps.apple.com/us/developer/ibrahim-gozukucuk/id1506399558?uo=4,,0.0,0,0.0,0
com.illusion.artinparadise,Art in Paradise,https://apps.apple.com/us/app/art-in-paradise/id1252579107?uo=4,Photo & Video,9+,136003584,11.0,2017-08-08T16:39:47Z,2020-08-03T22:39:43Z,820,0.0,USD,True,869205333,"Illusion (Thailand) Co.,Ltd",https://apps.apple.com/us/developer/illusion-thailand-co-ltd/id869205333?uo=4,http://illusion.in.th/art-in-paradise/,2.33333,3,2.33333,3
com.wcgames.spinshots,Spin Shots!,https://apps.apple.com/us/app/spin-shots/id1461521960?uo=4,Games,4+,89800704,9.0,2019-05-01T22:19:33Z,2019-08-14T02:53:45Z,1.0.3,0.0,USD,True,994248872,Antonis Panoris,https://apps.apple.com/us/developer/antonis-panoris/id994248872?uo=4,http://wc-games.com/about/,5.0,1,5.0,1
com.essia.app,Essia,https://apps.apple.com/us/app/essia/id1015101071?uo=4,Book,4+,103231488,10.3,2015-08-28T22:58:49Z,2021-07-05T16:24:42Z,1.14.0,0.0,USD,True,449242964,Lumis EIP Tecnologia Da Informacao LTDA,https://apps.apple.com/us/developer/lumis-eip-tecnologia-da-informacao-ltda/id449242964?uo=4,https://essia.com,3.0,3,3.0,3
com.ios.bible.cz.lazy,Czech Bible (Audio),https://apps.apple.com/us/app/czech-bible-audio/id1156943004?uo=4,Book,4+,15664128,8.0,2016-10-06T19:41:59Z,2016-10-06T19:41:59Z,1.0,0.0,USD,True,879116571,siriwit nambutdee,https://apps.apple.com/us/developer/siriwit-nambutdee/id879116571?uo=4,https://www.facebook.com/lazybible,0.0,0,0.0,0
net.dikidi.prospekt,PROСПЕКТ,https://apps.apple.com/us/app/pro%D1%81%D0%BF%D0%B5%D0%BA%D1%82/id1568689716?uo=4,Lifestyle,4+,29724672,11.0,2021-05-25T07:00:00Z,2021-05-25T17:24:48Z,1.0,0.0,USD,True,1057010744,ORG DIKIDI,https://apps.apple.com/us/developer/org-dikidi/id1057010744?uo=4,,0.0,0,0.0,0
com.eswahub.delivery,Eswa Hub Driver,https://apps.apple.com/us/app/eswa-hub-driver/id1497933861?uo=4,Food & Drink,4+,34314240,8.0,2020-02-11T08:00:00Z,2020-02-11T23:43:49Z,4.19.0,0.0,USD,True,1497933598,Thulani S Ndlovu,https://apps.apple.com/us/developer/thulani-s-ndlovu/id1497933598?uo=4,http://eswahub.com,0.0,0,0.0,0
eu.lanikmt.esetmaster,E-SET Master,https://apps.apple.com/us/app/e-set-master/id1541657056?uo=4,Business,4+,60914688,10.0,2020-12-08T08:00:00Z,2020-12-08T13:50:45Z,1.1.1,0.0,USD,True,1463033350,EVOTECH s.r.o.,https://apps.apple.com/us/developer/evotech-s-r-o/id1463033350?uo=4,,0.0,0,0.0,0
com.zafire.smart.service,Lely SmartService,https://apps.apple.com/us/app/lely-smartservice/id943811034?uo=4,Business,4+,13005824,8.0,2014-12-04T04:18:18Z,2017-03-06T20:42:27Z,1.0.37,0.0,USD,True,426700532,Zafire Limited,https://apps.apple.com/us/developer/zafire-limited/id426700532?uo=4,,0.0,0,0.0,0
com.taskwukong.WriteNumbers,Writing Digits,https://apps.apple.com/us/app/writing-digits/id1081015319?uo=4,Education,4+,32665600,7.0,2016-02-09T00:36:59Z,2019-05-14T15:41:36Z,1.7.1,1.99,USD,False,430604926,炜 苏,https://apps.apple.com/us/developer/%E7%82%9C-%E8%8B%8F/id430604926?uo=4,http://taskwukong.com,1.0,2,1.0,2
com.hotelstouch.poscloud,POScloud,https://apps.apple.com/us/app/poscloud/id1464896371?uo=4,Business,4+,9870336,9.0,2019-06-12T23:29:19Z,2021-04-30T03:34:45Z,0.1.9,0.0,USD,True,1335990346,Nino Mijac,https://apps.apple.com/us/developer/nino-mijac/id1335990346?uo=4,http://hotelstouch.com,0.0,0,0.0,0
com.finfluence.app,Finfluence,https://apps.apple.com/us/app/finfluence/id1439227648?uo=4,Finance,4+,35800064,10.3,2019-01-20T19:11:25Z,2020-05-28T18:33:57Z,2.1.5,0.0,USD,True,649571566,Norbert Frank,https://apps.apple.com/us/developer/norbert-frank/id649571566?uo=4,https://www.finfluence.com,4.85714,7,4.85714,7
cn.Lei31.dreamingfly,DreamFlying,https://apps.apple.com/us/app/dreamflying/id1455049614?uo=4,Games,4+,247485440,8.0,2019-11-21T08:00:00Z,2019-11-22T17:05:17Z,1.1,0.99,USD,False,1438821487,XINLEI LI,https://apps.apple.com/us/developer/xinlei-li/id1438821487?uo=4,,0.0,0,0.0,0
com.teamzero.littlepad,Little Pad - Drawing App,https://apps.apple.com/us/app/little-pad-drawing-app/id937117364?uo=4,Productivity,4+,364513280,10.0,2014-12-19T04:10:06Z,2021-03-14T18:50:50Z,2.0,0.0,USD,True,826323030,Team Zero Studio,https://apps.apple.com/us/developer/team-zero-studio/id826323030?uo=4,https://www.teamzerostudio.com,0.0,0,0.0,0
com.appsmart.delivery.dadu4084,Dadu,https://apps.apple.com/us/app/dadu/id1539433596?uo=4,Food & Drink,17+,22168576,10.0,2020-11-10T08:00:00Z,2020-11-10T17:07:20Z,3.1.0,0.0,USD,True,1495307850,Wahim Nadar,https://apps.apple.com/us/developer/wahim-nadar/id1495307850?uo=4,https://dadu-aachen.de,0.0,0,0.0,0
com.campsaustraliawide.Camps,Camps Australia Wide,https://apps.apple.com/us/app/camps-australia-wide/id537864549?uo=4,Travel,4+,269121536,13.0,2012-11-02T01:18:49Z,2021-10-11T06:58:54Z,3.8.5,0.0,USD,True,537864552,Camps Australia Wide Pty Ltd,https://apps.apple.com/us/developer/camps-australia-wide-pty-ltd/id537864552?uo=4,http://www.campsaustraliawide.com,3.33333,3,3.33333,3
com.christapps.fakebankaccount.free,Fake Bank Pro,https://apps.apple.com/us/app/fake-bank-pro/id1089347349?uo=4,Entertainment,4+,2703360,9.3,2016-04-11T20:29:37Z,2016-11-23T15:39:42Z,2.0.6,1.99,USD,False,979509819,"ChristApp, LLC",https://apps.apple.com/us/developer/christapp-llc/id979509819?uo=4,,2.0,12,2.0,12
lates.com.applica.vim,VIM,https://apps.apple.com/us/app/vim/id1086067335?uo=4,Medical,17+,13539328,8.1,2017-02-22T18:02:33Z,2018-06-26T07:19:34Z,1.5,0.0,USD,True,1079804429,VIM S.r.l.,https://apps.apple.com/us/developer/vim-s-r-l/id1079804429?uo=4,http://www.vim.it,0.0,0,0.0,0
com.spaceship.spaceshipapp2,Spaceship : Shipment tracker,https://apps.apple.com/us/app/spaceship-shipment-tracker/id1565491733?uo=4,Shopping,4+,58464256,14.0,2021-07-22T07:00:00Z,2021-09-21T02:36:03Z,1.4,0.0,USD,True,1495633898,Spaceship,https://apps.apple.com/us/developer/spaceship/id1495633898?uo=4,https://spaceshipapp.com,0.0,0,0.0,0
com.ns.gridart,Grid Collage - Photo Art Collage - Photo Beauty - Picture Grid Collage,https://apps.apple.com/us/app/grid-collage-photo-art-collage-photo-beauty-picture/id1061848284?uo=4,Photo & Video,4+,92391424,7.0,2015-12-01T21:59:06Z,2015-12-01T21:59:06Z,1.0,0.0,USD,True,907836066,Nothern Studio,https://apps.apple.com/us/developer/nothern-studio/id907836066?uo=4,,0.0,0,0.0,0
market.kumi.client,Kumi,https://apps.apple.com/us/app/kumi/id1509690200?uo=4,Shopping,4+,68581376,8.0,2020-05-22T07:00:00Z,2021-07-14T23:55:28Z,1.3.2,0.0,USD,True,1491075370,Alset,https://apps.apple.com/us/developer/alset/id1491075370?uo=4,https://kumi.market,0.0,0,0.0,0
com.eventcountdown.reminderapp,Event Countdown - Reminder App,https://apps.apple.com/us/app/event-countdown-reminder-app/id1361041475?uo=4,Lifestyle,4+,28171264,10.0,2018-03-27T17:22:33Z,2020-08-01T09:22:04Z,1.3,0.0,USD,True,1304342180,Danijel Cvetkovic,https://apps.apple.com/us/developer/danijel-cvetkovic/id1304342180?uo=4,https://www.gravity-code.com/,5.0,1,5.0,1
com.scott.KidsBox2thEnglish1,Kid's Box 剑桥国际少儿英语1,https://apps.apple.com/us/app/kids-box-%E5%89%91%E6%A1%A5%E5%9B%BD%E9%99%85%E5%B0%91%E5%84%BF%E8%8B%B1%E8%AF%AD1/id1439543556?uo=4,Navigation,4+,164736000,7.0,2018-10-21T05:42:02Z,2018-11-11T16:31:56Z,2.0,1.99,USD,False,1439543555,xudong he,https://apps.apple.com/us/developer/xudong-he/id1439543555?uo=4,,0.0,0,0.0,0
com.saaspass.SAASPASSLite,SAASPASS Password Manager SSO,https://apps.apple.com/us/app/saaspass-password-manager-sso/id954990879?mt=12&uo=4,Business,4+,6396527,10.7,2015-01-16T18:07:31Z,2018-08-13T22:55:02Z,2.1.8,0.0,USD,True,849132030,SAASPASS,https://apps.apple.com/us/developer/saaspass/id849132030?mt=12&uo=4,http://www.saaspass.com,0.0,0,0.0,0
com.bunnystickers.sticker.Neko-Fat-Cat,Neko Fat Cat,https://apps.apple.com/us/app/neko-fat-cat/id1534436776?uo=4,Stickers,4+,2026496,10.0,2020-10-04T07:00:00Z,2020-10-04T14:41:40Z,1.0,0.99,USD,False,1112807152,Long Le,https://apps.apple.com/us/developer/long-le/id1112807152?uo=4,,0.0,0,0.0,0
org.hostedgames.swampcastle,Swamp Castle,https://apps.apple.com/us/app/swamp-castle/id1123717683?uo=4,Games,12+,13806592,7.0,2016-09-02T08:05:14Z,2018-06-28T17:14:38Z,1.0.1,0.0,USD,True,482415564,Hosted Games LLC,https://apps.apple.com/us/developer/hosted-games-llc/id482415564?uo=4,,4.54412,68,4.54412,68
com.bom.apetite,Bom Apetite Morada Nova,https://apps.apple.com/us/app/bom-apetite-morada-nova/id1526137250?uo=4,Food & Drink,12+,49228800,11.0,2020-08-04T07:00:00Z,2020-08-04T15:59:13Z,1.0,0.0,USD,True,1266564159,plinio marcos gomes,https://apps.apple.com/us/developer/plinio-marcos-gomes/id1266564159?uo=4,https://happishop.com.br/,0.0,0,0.0,0
com.moeunnet.cmk,USIMPAY,https://apps.apple.com/us/app/usimpay/id1551908318?uo=4,Utilities,4+,16281600,11.0,2021-02-22T08:00:00Z,2021-04-14T13:56:05Z,1.0.3,0.0,USD,True,1120013859,모은넷,https://apps.apple.com/us/developer/%EB%AA%A8%EC%9D%80%EB%84%B7/id1120013859?uo=4,,0.0,0,0.0,0
com.SteamDesk.Eledeck,Employee App - Eledecks,https://apps.apple.com/us/app/employee-app-eledecks/id1157354648?uo=4,Productivity,4+,32229376,9.0,2016-11-02T20:26:14Z,2019-10-29T13:24:43Z,2.0.2,0.0,USD,True,1157354647,Eledecks,https://apps.apple.com/us/developer/eledecks/id1157354647?uo=4,https://eledecks.com/,0.0,0,0.0,0
com.noteboomproductions.tutorfornumbers09,Tutor for Numbers '09,https://apps.apple.com/us/app/tutor-for-numbers-09/id489913773?mt=12&uo=4,Reference,4+,1452784256,10.7,2011-12-21T17:50:01Z,2014-03-06T22:30:14Z,1.6,2.99,USD,False,384558310,"Noteboom Productions, Ltd.",https://apps.apple.com/us/developer/noteboom-productions-ltd/id384558310?mt=12&uo=4,http://www.noteboomproductions.com/mac-tutorials/tutor-for-numbers-for-os-x/,0.0,0,0.0,0
com.augustatogo.mobile,Augusta ToGo,https://apps.apple.com/us/app/augusta-togo/id1274260386?uo=4,Food & Drink,4+,79845376,9.0,2017-08-24T00:32:11Z,2018-08-11T13:05:00Z,3.14.7,0.0,USD,True,1274260385,Augusta ToGo,https://apps.apple.com/us/developer/augusta-togo/id1274260385?uo=4,,2.55263,38,2.55263,38
com.fbenslim.RadiosDz,Radios Algérie: Top des radios,https://apps.apple.com/us/app/radios-alg%C3%A9rie-top-des-radios/id595705322?uo=4,Music,4+,4957184,6.0,2013-01-28T23:13:59Z,2016-02-04T02:16:13Z,1.5,0.0,USD,True,414360046,fbenslim,https://apps.apple.com/us/developer/fbenslim/id414360046?uo=4,,4.83333,6,4.83333,6
com.Metz.Morphoses,Morphoses,https://apps.apple.com/us/app/morphoses/id1521644128?uo=4,Entertainment,4+,240785408,11.0,2020-07-27T07:00:00Z,2020-08-28T19:10:39Z,1.06,0.0,USD,True,1246356421,Ville de Metz,https://apps.apple.com/us/developer/ville-de-metz/id1246356421?uo=4,,0.0,0,0.0,0
com.magazinecloner.classicsmonthly,Classics Monthly Magazine,https://apps.apple.com/us/app/classics-monthly-magazine/id971209201?uo=4,Lifestyle,4+,28101632,10.0,2015-03-13T16:44:05Z,2018-05-25T22:08:19Z,6.0.0,0.0,USD,True,551665757,Kelsey Publishing Group,https://apps.apple.com/us/developer/kelsey-publishing-group/id551665757?uo=4,,0.0,0,0.0,0
com.subsplashapps3.Maryland-Community-Church,Maryland Community Church,https://apps.apple.com/us/app/maryland-community-church/id462042542?uo=4,Lifestyle,4+,28280832,12.2,2011-11-29T10:52:22Z,2021-10-04T15:37:22Z,5.16.0,0.0,USD,True,1451246673,"Maryland Community Church, inc",https://apps.apple.com/us/developer/maryland-community-church-inc/id1451246673?uo=4,https://subsplash.com,4.8,5,4.8,5
com.forethought.tv.platform,FORETHOUGHT.tv,https://apps.apple.com/us/app/forethought-tv/id1479683709?uo=4,Entertainment,12+,56254464,11.0,2019-09-26T07:00:00Z,2021-04-07T11:06:45Z,2.2.0,0.0,USD,True,324632173,MobiTV,https://apps.apple.com/us/developer/mobitv/id324632173?uo=4,https://forethought.tv/apple,5.0,1,5.0,1
com.altivasoft.superherofighter2,Superheros 2 Free fighting games,https://apps.apple.com/us/app/superheros-2-free-fighting-games/id1067214943?uo=4,Games,9+,139287552,6.0,2015-12-20T19:59:29Z,2016-10-28T09:05:50Z,1.5,0.0,USD,True,1279219318,THREE GOLDEN MONKEYS LAB SOCIEDAD LIMITADA,https://apps.apple.com/us/developer/three-golden-monkeys-lab-sociedad-limitada/id1279219318?uo=4,,4.63082,5702,4.63082,5702
it.car2me.app.72.Car2me,SpecialCara,https://apps.apple.com/us/app/specialcara/id1570036014?uo=4,Utilities,4+,8109056,12.0,2021-05-31T07:00:00Z,2021-05-31T13:15:12Z,1.0,0.0,USD,True,806243204,Aggiustami.it,https://apps.apple.com/us/developer/aggiustami-it/id806243204?uo=4,https://www.car2me.it,0.0,0,0.0,0
com.malakstar.QShopMe,Q8ShopMe,https://apps.apple.com/us/app/q8shopme/id1363066239?uo=4,Shopping,4+,30118912,10.3,2018-03-25T22:41:07Z,2018-03-25T22:41:07Z,1.0,0.0,USD,True,1259400584,Malak Star Software Solutions Private Limited,https://apps.apple.com/us/developer/malak-star-software-solutions-private-limited/id1259400584?uo=4,http://q8shopme.com/,0.0,0,0.0,0
com.magzter.coolfrance,Cool France,https://apps.apple.com/us/app/cool-france/id891590881?uo=4,Lifestyle,4+,20518912,8.0,2014-08-10T02:41:06Z,2017-05-03T01:43:54Z,6.16,0.0,USD,True,406791755,Magzter Inc.,https://apps.apple.com/us/developer/magzter-inc/id406791755?uo=4,,0.0,0,0.0,0
ru.orbitatelekom.orbitaapp,Orbita,https://apps.apple.com/us/app/orbita/id1530002661?uo=4,Productivity,4+,83968000,10.0,2020-09-09T07:00:00Z,2021-09-13T09:42:58Z,1.4.0,0.0,USD,True,1530002663,ORBITA LTD,https://apps.apple.com/us/developer/orbita-ltd/id1530002663?uo=4,,0.0,0,0.0,0
com.mphrx.nycardio,Lenox Hill Northwell,https://apps.apple.com/us/app/lenox-hill-northwell/id744561890?uo=4,Medical,17+,141409280,9.0,2013-11-22T21:52:38Z,2019-06-27T07:45:58Z,6.2,0.0,USD,True,425630834,My Personal Health Records Express Inc.,https://apps.apple.com/us/developer/my-personal-health-records-express-inc/id425630834?uo=4,,1.0,1,1.0,1
cz.rozhlas.prixbohemia,Prix Bohemia Radio,https://apps.apple.com/us/app/prix-bohemia-radio/id1357730270?uo=4,Entertainment,12+,33314816,8.0,2018-03-14T23:16:34Z,2021-10-05T16:35:50Z,37.0.1,0.0,USD,True,347039762,Český rozhlas,https://apps.apple.com/us/developer/%C4%8Desk%C3%BD-rozhlas/id347039762?uo=4,https://www.prixbohemia.com/,0.0,0,0.0,0
com.weknowclp.passenger,WeKnow SL,https://apps.apple.com/us/app/weknow-sl/id1531522804?uo=4,Lifestyle,4+,35004416,12.0,2020-09-15T07:00:00Z,2021-01-04T21:51:23Z,0.5.3,0.0,USD,True,1531523022,WeKnow CLP,https://apps.apple.com/us/developer/weknow-clp/id1531523022?uo=4,https://www.weknow.lk,0.0,0,0.0,0
com.forewarn.forewarn,FOREWARN,https://apps.apple.com/us/app/forewarn/id1275626154?uo=4,Business,4+,4471808,9.0,2017-08-31T22:52:48Z,2021-02-22T14:41:50Z,2.0.6,0.0,USD,True,1275626153,Forewarn LLC,https://apps.apple.com/us/developer/forewarn-llc/id1275626153?uo=4,http://forewarn.com/our-solutions/,3.1739100000000002,92,3.1739100000000002,92
com.t2s.chickencornerpeterborough,Chicken Corner Peterborough,https://apps.apple.com/us/app/chicken-corner-peterborough/id1435688726?uo=4,Food & Drink,4+,59797504,9.0,2018-09-10T05:32:40Z,2018-09-10T05:32:40Z,7.4,0.0,USD,True,991472673,Touch2Success,https://apps.apple.com/us/developer/touch2success/id991472673?uo=4,,0.0,0,0.0,0
com.mylookingglass.photosapp,My Looking Glass,https://apps.apple.com/us/app/my-looking-glass/id1150554709?uo=4,Lifestyle,4+,64858112,10.0,2016-11-04T07:16:48Z,2019-04-03T21:26:06Z,4.7,0.0,USD,True,1150554708,"Looking Glass Mirror Technologies, Inc.",https://apps.apple.com/us/developer/looking-glass-mirror-technologies-inc/id1150554708?uo=4,http://mylookingglass.com,4.5625,16,4.5625,16
com.movingavg.Metronome,Modern Metronome & Timekeeper,https://apps.apple.com/us/app/modern-metronome-timekeeper/id827254259?uo=4,Music,4+,6917120,9.0,2014-03-04T22:39:19Z,2018-09-10T03:32:24Z,1.2.1,1.99,USD,False,438062933,Moving Average Inc.,https://apps.apple.com/us/developer/moving-average-inc/id438062933?uo=4,http://www.movingavg.com/web/app/metronome.html,1.0,1,1.0,1
